level_0,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,gyro-x,gyro-y,gyro-z,accel-x,accel-y,accel-z,activity code,index,user,serial,csv,standard activity code
12,1.2215421,-1.2191299,2.7350307,0.32374507,0.9391857,-0.11700872,0.51542324,2.1927004,0.99964416,5.70324573377222,10.059776279447476,3.6910989821121087,0,12,13,1,dws_1/sub_13.csv,4
13,1.2475317,-1.2059817,2.7273998,0.33770075,0.9335845,-0.114427015,-0.104683034,0.106016934,-0.2862468,1.0743770101010195,-2.9029111197788198,3.327185464481104,0,13,13,1,dws_1/sub_13.csv,4
14,1.2587739,-1.1639253,2.6664462,0.3776659,0.9188974,-0.12002643,1.7116269,2.0064967,2.1100025,5.893397886471383,4.766051663815335,-2.1373857299072467,0,14,13,1,dws_1/sub_13.csv,4
15,1.1711954,-0.9692556,2.5437007,0.5201945,0.8243562,-0.22148302,2.3047683,-0.9887533,3.1927586,0.9399080952629116,8.707739008131151,-2.6730090917996994,0,15,13,1,dws_1/sub_13.csv,4
16,1.131973,-0.88593256,2.51478,0.57300204,0.774264,-0.26788536,-0.01190374,0.8342502,-0.149842,-1.5925170837098046,4.568021803284609,-1.3514627812073128,0,16,13,1,dws_1/sub_13.csv,4
17,1.2040008,-0.9418377,2.5281901,0.5493726,0.8090256,-0.21171522,-0.8324293,0.8384869,-1.4623669,0.21782798272213472,-6.385291184795345,-1.1491823408659319,0,17,13,1,dws_1/sub_13.csv,4
18,1.2078403,-1.0701632,2.5373755,0.44830793,0.8768226,-0.1697106,-1.1414095,-0.76111984,-3.0275247,-2.077415591414819,-7.504405500224821,-1.1077561611309354,0,18,13,1,dws_1/sub_13.csv,4
19,1.1373445,-1.2128606,2.553173,0.31835836,0.9370362,-0.14772964,-1.0490352,-2.3503509,-1.7853743,0.2688281086988344,-0.1272547564963469,-2.1152391218577837,0,19,13,1,dws_1/sub_13.csv,4
20,1.0233347,-1.2733012,2.5340357,0.24988261,0.95579,-0.15186223,-0.021896496,-1.1200491,-0.9661294,-1.087963437790246,-9.18473190566246,2.0217758992290227,0,20,13,1,dws_1/sub_13.csv,4
21,0.9591185,-1.3053135,2.503052,0.21498133,0.9651349,-0.1514686,-0.6212667,-0.7718692,0.023577206,0.9528150955287747,-14.389017034014088,1.7331502229812565,0,21,13,1,dws_1/sub_13.csv,4
22,1.1559786,-1.2826353,2.7278306,0.2600161,0.95867175,-0.11386816,-0.5820438,0.63453496,1.4701427,-3.1335504023885,7.49274691519033,2.013977364839132,0,22,13,1,dws_1/sub_13.csv,4
23,1.2805172,-1.223487,2.7519796,0.32611686,0.94032174,-0.0978217,0.74322844,2.4831872,0.85319966,0.22850268659971995,10.751747723687703,0.9084963114587149,0,23,13,1,dws_1/sub_13.csv,4
24,1.322965,-1.1806185,2.7042334,0.3687096,0.924932,-0.09299643,0.49125504,1.3367791,0.860845,2.3478463168737034,-1.5173715611731304,1.9062393395592963,0,24,13,1,dws_1/sub_13.csv,4
25,1.2974242,-1.0781597,2.6018004,0.4551167,0.8808112,-0.12816323,2.2289047,1.0082836,2.5543683,4.8651302098365825,7.7282648816400785,-1.383494948654084,0,25,13,1,dws_1/sub_13.csv,4
26,1.1978431,-0.9252863,2.4926672,0.56087965,0.79922396,-0.21865132,1.3154026,-0.75801814,1.9420929,-2.0943648970590365,9.413591849826602,-1.206330255535276,0,26,13,1,dws_1/sub_13.csv,4
27,1.2030524,-0.8969798,2.4823804,0.58153087,0.78094995,-0.22463986,-0.107928574,1.2821354,-0.6208119,-2.3602931273322305,-2.0808482516032205,1.0846706739085659,0,27,13,1,dws_1/sub_13.csv,4
28,1.2467766,-0.97323203,2.464836,0.5339789,0.8272265,-0.17910965,-0.5638919,0.42316166,-2.2091138,-0.47799809898440465,-1.8637849271245661,-1.3147135644961647,0,28,13,1,dws_1/sub_13.csv,4
29,1.2076936,-1.1148133,2.4527192,0.41111034,0.8973854,-0.15621768,-0.8433587,-1.081816,-2.6909082,-0.5574672759997124,-2.6629551559175413,-2.3283745170560937,0,29,13,1,dws_1/sub_13.csv,4
30,1.1149892,-1.2118435,2.424819,0.31595385,0.93658227,-0.15484019,-0.37984747,-1.5209781,-1.2979956,-1.1894415599376644,-7.077547043188645,-0.08404170045005692,0,30,13,1,dws_1/sub_13.csv,4
31,1.0346296,-1.2748764,2.4146943,0.24997784,0.95633876,-0.14887518,-0.7093448,-1.2341071,-0.9484476,-0.3641579288784543,-11.365436688631283,3.009616761683787,0,31,13,1,dws_1/sub_13.csv,4
32,1.0852946,-1.2942082,2.5254436,0.24236804,0.96203846,-0.12718835,-0.7546431,-0.9255754,0.78449255,-4.6954025167766655,-9.282883163932695,0.2723524796394625,0,32,13,1,dws_1/sub_13.csv,4
33,1.2947265,-1.2636079,2.7205286,0.2899074,0.95315105,-0.08313984,-0.5989421,1.9939494,0.8633482,-2.01466417334432,14.919386213871,1.737218522997514,0,33,13,1,dws_1/sub_13.csv,4
34,1.3860697,-1.2332824,2.7159057,0.32605276,0.94367045,-0.060086988,0.44252867,0.5436175,0.33940455,4.022969088529855,4.069724089132899,0.8103055971297549,0,34,13,1,dws_1/sub_13.csv,4
35,1.3669398,-1.2442476,2.7388856,0.31328204,0.94707626,-0.06621292,-0.6526948,-0.47026932,-0.3169936,2.040778682401334,-2.3686601839933683,4.017077759300828,0,35,13,1,dws_1/sub_13.csv,4
36,1.4140213,-1.1838634,2.709353,0.37341756,0.9256725,-0.058375664,1.8507205,2.0569298,2.760788,2.6585696363291818,3.8418481459296343,-3.244087086915724,0,36,13,1,dws_1/sub_13.csv,4
37,1.2201252,-0.9908686,2.4993086,0.51469356,0.8372448,-0.1878111,2.5084991,-1.6113794,2.8174243,-0.344077603671257,9.042511859022083,0.5292051575605209,0,37,13,1,dws_1/sub_13.csv,4
38,1.1649047,-0.90343875,2.466215,0.5681217,0.7848034,-0.24461867,0.12408613,0.833804,0.4758153,-5.385801930140546,2.2715964745451274,0.20704181026421592,0,38,13,1,dws_1/sub_13.csv,4
39,1.2191243,-0.9320998,2.4782207,0.56012744,0.80335045,-0.20558362,-0.6728529,0.0622977,-1.2839426,1.2867527513650028,1.3791435404513623,-2.711598886491865,0,39,13,1,dws_1/sub_13.csv,4
40,1.1807114,-1.0536506,2.4821014,0.45701128,0.86892253,-0.18750724,-1.0410888,-1.0264568,-2.7964182,-0.9683035684599166,-3.663674935166404,-0.5547222401370498,0,40,13,1,dws_1/sub_13.csv,4
41,1.1317838,-1.1933674,2.4900775,0.33372244,0.9298123,-0.15719427,-1.2391808,-1.5640218,-2.0761068,-3.2138209085079237,-6.532548035940843,0.9621784985249263,0,41,13,1,dws_1/sub_13.csv,4
42,1.0363841,-1.2869346,2.4936447,0.24100795,0.9598835,-0.14198601,-0.52178305,-1.7886791,-1.4400907,-2.140041832312096,-10.295628989396642,0.8670704905805963,0,42,13,1,dws_1/sub_13.csv,4
43,0.96861696,-1.3410777,2.4760008,0.187438,0.97378474,-0.12959383,-0.7042707,-0.6443961,-0.29082173,-1.0273567370328551,-12.406146950466347,1.9972259981781837,0,43,13,1,dws_1/sub_13.csv,4
44,1.1537173,-1.3235266,2.6807024,0.22402789,0.96958447,-0.09858598,-0.2811026,0.51081395,1.3848755,-4.075696355477366,2.0194867791442785,1.9930288630535837,0,44,13,1,dws_1/sub_13.csv,4
45,1.216384,-1.2775875,2.660818,0.27086377,0.95720404,-0.100711435,0.70535827,1.8094838,-0.05838295,0.31320247697853204,11.77568705506465,-0.958674781829407,0,45,13,1,dws_1/sub_13.csv,4
46,1.1944088,-1.2888705,2.5951862,0.25910926,0.9610337,-0.10183081,0.156639,0.22109386,0.19707069,10.510087822260616,-1.311293129777662,-1.319977597479904,0,46,13,1,dws_1/sub_13.csv,4
47,1.1353676,-1.1793431,2.5056808,0.34530532,0.9235334,-0.16142595,2.6441896,0.5040487,2.6827593,3.1947669331321626,4.41381244000531,-1.606914159923925,0,47,13,1,dws_1/sub_13.csv,4
48,0.9978652,-1.0098729,2.3770568,0.4476998,0.84747547,-0.28802502,1.8123645,-1.0608007,2.0699656,-1.2741296395073765,6.141467160192576,-0.4675893473504678,0,48,13,1,dws_1/sub_13.csv,4
49,1.0034922,-0.9198176,2.426148,0.5104038,0.7950647,-0.32586592,-0.10997454,-0.2792238,1.4386744,2.8047363139716017,2.458368005408596,-2.2307895966007325,0,49,13,1,dws_1/sub_13.csv,4
50,0.9890677,-0.9107628,2.4471602,0.51278496,0.79017025,-0.33664763,-0.13044627,-1.1176022,-0.70067906,-0.8009332176323316,-4.194921525146321,-1.267386349206847,0,50,13,1,dws_1/sub_13.csv,4
51,0.86847997,-0.9733281,2.4019108,0.42897767,0.82684684,-0.36393642,-0.567828,-2.1076868,-1.5664742,-0.9244871699420214,-6.424123883785244,-0.3795826344233926,0,51,13,1,dws_1/sub_13.csv,4
52,0.72015065,-1.0638176,2.3670707,0.3204805,0.8741165,-0.36459553,-1.2205873,-2.3338828,-1.3989676,-0.3640002163458119,-3.8129469526955337,-2.3365478009031606,0,52,13,1,dws_1/sub_13.csv,4
53,0.60340285,-1.1177741,2.3456929,0.2480394,0.8992472,-0.36087793,-0.15460166,-1.7656035,-0.25187436,3.115973239689494,-1.3800503325738167,-4.154167427446758,0,53,13,1,dws_1/sub_13.csv,4
54,0.5194607,-1.1087738,2.360939,0.22141185,0.8951394,-0.386553,0.032822058,-2.052503,0.3764329,1.0489241510089555,-3.8013675528314117,-5.1774091722597255,0,54,13,1,dws_1/sub_13.csv,4
55,0.4799916,-1.0964347,2.3929572,0.21109001,0.8895678,-0.40557474,0.2902875,-0.4829799,0.45976812,-2.9176633022503973,-3.0676454990415167,-3.628259655012819,0,55,13,1,dws_1/sub_13.csv,4
56,0.54179925,-1.0599666,2.439466,0.2516359,0.8723824,-0.4185589,0.35813624,0.6463164,0.8351676,-3.90233503575831,9.897836875144877,8.711526645281168,0,56,13,1,dws_1/sub_13.csv,4
57,0.5886136,-1.0667361,2.4815035,0.26907223,0.8755839,-0.4016502,-1.028146,-0.25677907,-0.3343045,-1.0139434947313553,6.803402939987808,2.1397805771671026,0,57,13,1,dws_1/sub_13.csv,4
58,0.6245018,-1.1629151,2.5090985,0.2305074,0.9180235,-0.32211438,-2.0495024,0.4052483,-1.1480662,0.5808987436517121,5.561144320016909,-0.9990386670563752,0,58,13,1,dws_1/sub_13.csv,4
59,0.62810206,-1.2689865,2.5295076,0.17601025,0.9546557,-0.24014202,-1.402996,-0.8523158,-1.0878426,-0.6651334002279059,3.2696226632046193,-3.771727046333848,0,59,13,1,dws_1/sub_13.csv,4
60,0.5623785,-1.347135,2.4899666,0.116276294,0.97542703,-0.188295,-1.2632838,0.29388514,-1.2010953,-2.90313040219566,-2.9848160453383623,1.078695804228301,0,60,13,1,dws_1/sub_13.csv,4
61,0.39793277,-1.4606853,2.2859535,0.046093702,0.9938032,-0.10029043,-1.8776519,0.0042654574,-1.72318,-2.9963706302225237,-6.0716977381486235,-1.7415685319922751,0,61,13,1,dws_1/sub_13.csv,4
62,-0.33207917,-1.5104184,1.5752745,-0.023100287,0.9981741,-0.057391778,0.15719195,1.2229154,-0.82615805,-1.8792985305500853,-5.2959345997117575,-1.6778156581770214,0,62,13,1,dws_1/sub_13.csv,4
63,-0.24049067,-1.4741919,1.5216683,-0.021779418,0.99549675,-0.09259954,0.7787304,0.8817396,0.38623855,5.03257922004306,-3.462414060346441,1.3488603543690745,0,63,13,1,dws_1/sub_13.csv,4
64,0.2532354,-1.4012222,2.1408474,0.042034328,0.98533845,-0.16463155,2.3249512,-0.17736888,2.37004,8.10007477079689,0.49234966717393547,1.125553239411541,0,64,13,1,dws_1/sub_13.csv,4
65,0.6170818,-1.2059798,2.3250399,0.20700192,0.93467677,-0.2895062,2.038038,-0.20973133,3.575729,-0.08917852252513372,12.039942009219509,1.741989021517087,0,65,13,1,dws_1/sub_13.csv,4
66,0.7209604,-1.0999831,2.8022969,0.298955,0.8907255,-0.34179628,0.08134207,-1.7477385,1.596506,-4.383515287386193,4.777152780694307,0.3580973243755634,0,66,13,1,dws_1/sub_13.csv,4
67,0.76960874,-1.0431256,2.460112,0.3506941,0.86435235,-0.36081183,-0.28674686,-1.2629287,2.2254994,4.174426282636163,1.7071312755960941,1.7178308232783455,0,67,13,1,dws_1/sub_13.csv,4
68,0.85083675,-0.9783762,3.5681133,0.41953504,0.8293745,-0.3689699,-1.1530191,-3.0488153,2.3946996,-0.49765847985561135,-1.7940494712336592,1.2050422909271596,0,68,13,1,dws_1/sub_13.csv,4
69,0.82061684,-0.9639753,0.02168572,0.41723981,0.8216162,-0.38849956,-1.6145993,-3.8997018,1.0472168,-1.276935398246676,-4.812028355919579,1.228899777255556,0,69,13,1,dws_1/sub_13.csv,4
70,0.7532376,-1.0004387,-3.5713425,0.3692693,0.8417238,-0.39410484,-1.4853052,-3.4027863,0.2883782,-1.6818334033302924,-3.0662771965930835,1.9886244251049903,0,70,13,1,dws_1/sub_13.csv,4
71,0.66699123,-1.0492681,-2.5951247,0.30772063,0.86712116,-0.39179647,-1.3746839,-3.37216,-0.052128173,-1.7115252390702027,-2.131232921868521,0.33713719680818777,0,71,13,1,dws_1/sub_13.csv,4
72,0.56624496,-1.1095786,-3.0028386,0.2389254,0.8955158,-0.3756975,-1.2313818,-2.7532353,-0.19044599,1.6098756112639596,-2.1955047781539205,-0.3022097954414367,0,72,13,1,dws_1/sub_13.csv,4
73,0.5491165,-1.1489912,-2.637125,0.21270391,0.91246206,-0.3497151,-0.84997255,-0.7475411,0.40764314,5.444153428473702,-1.1693717804801138,1.2559379115042293,0,73,13,1,dws_1/sub_13.csv,4
74,0.6410559,-1.1734028,-2.696262,0.23209816,0.9219263,-0.31034034,-1.2482816,-0.98139596,0.6229524,7.109578380593808,-1.4475554323328372,-1.057039769775516,0,74,13,1,dws_1/sub_13.csv,4
75,0.7082068,-1.2156659,-2.3940477,0.22490439,0.9378996,-0.2645045,-1.3256767,-2.2615707,0.3553896,-2.637434269937578,11.75264152885012,-1.5559733697684377,0,75,13,1,dws_1/sub_13.csv,4
76,0.66265625,-1.2178867,-2.4535007,0.21338218,0.93778527,-0.2726168,0.86089325,-0.808107,-0.1919046,-6.790435768069511,-5.207604165575806,0.7601190376529813,0,76,13,1,dws_1/sub_13.csv,4
77,0.43667245,-1.212745,-2.5729132,0.14853293,0.93750083,-0.31703603,-0.17911068,-1.1055143,-1.8887011,-3.0717143990533127,0.43395382350652006,7.436968023677088,0,77,13,1,dws_1/sub_13.csv,4
78,0.17862594,-1.335292,-2.8364596,0.040384263,0.9716193,-0.23008235,-2.6654744,-2.5132966,-1.1147453,4.1524746623074,2.134089224025921,-3.3186995017619236,0,78,13,1,dws_1/sub_13.csv,4
79,-0.022647858,-1.4100376,-2.7810836,-0.0020200908,0.9875225,-0.15998651,-0.5107772,-2.5073957,0.10736072,-0.526629187144106,-3.3779065440479172,-0.9695954744694857,0,79,13,1,dws_1/sub_13.csv,4
80,-0.14422536,-1.4538244,-2.8766723,-0.01824689,0.9927995,-0.11562781,-1.5032645,-3.0654914,-0.2161605,-5.394951834642082,-0.36899312106321064,1.4972795056990889,0,80,13,1,dws_1/sub_13.csv,4
81,-1.0671662,-1.4960834,1.9037204,-0.068534255,0.99754417,-0.03534153,-1.2122822,-1.3201872,-1.1751187,-1.5814019892402034,-0.27610003974829683,-1.0598974130890917,0,81,13,1,dws_1/sub_13.csv,4
82,-1.75571,-1.4412382,2.1265779,-0.12277761,0.9917358,0.02565135,-1.2427729,-1.4430131,-0.9876741,-1.621873975205317,-0.892768089630309,1.1556731562793603,0,82,13,1,dws_1/sub_13.csv,4
83,-2.1301627,-1.3907039,1.7275077,-0.16285506,0.98339874,0.086504534,-0.62327105,-0.5888343,-0.68365777,1.1205001170696562,-1.0086961842977444,-0.2825374442766711,0,83,13,1,dws_1/sub_13.csv,4
84,-1.9222106,-1.3740957,1.7384481,-0.1680831,0.981505,0.08795686,0.3798933,-0.5320822,0.3860903,4.733220460207254,0.6491953442435071,2.8766872160624026,0,84,13,1,dws_1/sub_13.csv,4
85,-2.3924332,-1.4626104,1.910819,-0.102442235,0.9933136,0.061442122,0.9943051,-0.85967946,2.079065,1.7592080189098338,1.270370948567978,0.934910304400902,0,85,13,1,dws_1/sub_13.csv,4
86,0.12157357,-1.5264513,-0.35400558,0.031820655,0.999152,-0.009293795,1.6351125,-0.29699725,2.6944487,-0.9184878036326328,9.135510585968582,-0.24069498917326748,0,86,13,1,dws_1/sub_13.csv,4
87,1.2780819,-1.4241848,-1.5554861,0.12345058,0.98948866,-0.077803716,0.9336248,-0.99898183,1.2685227,-3.9445688542537454,4.8157252863172815,1.289145760730001,0,87,13,1,dws_1/sub_13.csv,4
88,0.90699244,-1.3511698,-1.168815,0.18911117,0.97573525,-0.109569505,0.3251791,-0.06787822,1.7842474,0.9240808444368895,-1.4029221130526859,-1.3442474202483687,0,88,13,1,dws_1/sub_13.csv,4
89,1.2707154,-1.2482088,-1.1725665,0.29332978,0.94863063,-0.118679896,-0.13420397,-1.3481851,2.334101,2.044903865633229,-1.3965926688725492,0.12091703462349175,0,89,13,1,dws_1/sub_13.csv,4
90,1.1304479,-1.1653183,-0.9456557,0.36577678,0.9188606,-0.14904569,-0.14389816,-2.6772141,1.3200853,-2.439137890670737,-5.241567182649799,0.9196390474951691,0,90,13,1,dws_1/sub_13.csv,4
91,1.126727,-1.1398238,-0.9696082,0.37047246,0.9084879,-0.19220981,-0.21427569,-2.559956,0.13699666,-2.0090386734186776,-2.2617021921626645,0.27618760502809275,0,91,13,1,dws_1/sub_13.csv,4
92,1.0270274,-1.1743692,-0.8778099,0.33476016,0.92268544,-0.19339108,-1.1924001,-0.90754557,-0.9923725,-0.9299888349413656,-4.742869541304232,-0.6077974730115397,0,92,13,1,dws_1/sub_13.csv,4
93,1.0829577,-1.275067,-0.8582641,0.25565422,0.95656896,-0.13920629,-0.83542895,-0.5992398,-1.5667387,3.9797733132531055,2.4457601916013094,-4.760151417170962,0,93,13,1,dws_1/sub_13.csv,4
94,1.0040804,-1.2723331,-0.85087216,0.24951059,0.9554395,-0.15725622,0.4195726,-0.8659878,1.4325799,8.318690736765992,-2.2312974240111862,-1.4958985401415859,0,94,13,1,dws_1/sub_13.csv,4
95,1.1859181,-1.2192265,-0.6813508,0.317623,0.9391552,-0.13080034,-1.2567719,0.47583035,0.6812484,-2.988446529629367,3.5244820686654323,-0.12025090966556004,0,95,13,1,dws_1/sub_13.csv,4
96,1.2533023,-1.2459376,-0.5908823,0.30369246,0.947553,-0.09943368,0.110356584,-0.6215623,-0.7279257,-4.928560378776281,6.717837413296125,-5.322025305458893,0,96,13,1,dws_1/sub_13.csv,4
97,1.0770054,-1.2750764,-0.73759043,0.25681394,0.9566763,-0.13801338,0.3071177,-0.90458524,-1.078086,-1.0680177653028606,-3.900474315022589,4.612430626542426,0,97,13,1,dws_1/sub_13.csv,4
98,1.0704619,-1.3417263,-0.67467105,0.19874771,0.9738783,-0.10903748,-1.7301092,-1.4410423,-0.7445612,-0.24270803817212352,1.934631377002206,1.4328002049273458,0,98,13,1,dws_1/sub_13.csv,4
99,1.3915405,-1.3886682,-0.3117746,0.17837545,0.98345786,-0.03227043,-1.3177373,-0.1731101,-0.18872645,0.3010192293575288,-1.581389968207288,-2.4972556865530104,0,99,13,1,dws_1/sub_13.csv,4
100,1.5864186,-1.4047844,-0.09828055,0.16499914,0.9862381,0.002443269,-0.48430645,-0.39095092,-0.3549814,-2.205872102399691,-1.5335579633175098,-0.14176353048484241,0,100,13,1,dws_1/sub_13.csv,4
101,1.7050737,-1.4168054,0.009717941,0.15223677,0.98825294,0.021062434,-0.12107381,0.8004619,-0.046531,0.3090433487810762,-4.970940686708418,-1.7076518083409706,0,101,13,1,dws_1/sub_13.csv,4
102,1.65317,-1.4039564,-0.07023418,0.1652568,0.98600566,0.013069198,0.37260205,-0.00659433,0.41696504,0.05832625275340675,-4.051336741538967,-2.2818669092834396,0,102,13,1,dws_1/sub_13.csv,4
103,1.6185828,-1.3930396,-0.09572804,0.17671956,0.98440623,0.009004742,-0.19447747,0.04652202,0.045072276,-1.7659012430248229,-4.329601804466002,1.8704015945670527,0,103,13,1,dws_1/sub_13.csv,4
104,1.6785711,-1.3953459,-0.054899693,0.17329495,0.9843827,0.01794374,0.03280036,0.4127517,-0.13076535,0.8264951548416355,1.8272253595591754,-0.148859909029322,0,104,13,1,dws_1/sub_13.csv,4
105,1.6294549,-1.3921022,-0.12471211,0.17786017,0.9846005,0.011940286,0.47409052,0.6448225,0.6599583,1.2503125291273907,0.10379074672680211,3.5785704706650368,0,105,13,1,dws_1/sub_13.csv,4
106,1.4280887,-1.285121,-0.37679124,0.2778809,0.9586146,-0.042232774,1.9017278,0.5266645,3.0211291,6.22813704850771,12.6164711434395,-3.2661487617968348,0,106,13,1,dws_1/sub_13.csv,4
107,1.2532285,-1.1429588,-0.5153191,0.3951255,0.91076773,-0.12831765,0.78651077,-1.6927947,1.6828058,0.7214826204747279,5.3194204525271775,-0.955068210666274,0,107,13,1,dws_1/sub_13.csv,4
108,1.2318311,-1.1129841,-0.49014223,0.41653293,0.8962304,-0.14672217,-0.42637885,0.18653646,0.05594256,-4.412798954028965,-9.31519056224956,2.477214238605944,0,108,13,1,dws_1/sub_13.csv,4
109,1.3212982,-1.1571412,-0.41679955,0.38931128,0.9163897,-0.10094153,-1.0369085,-0.0017717183,-1.5880579,-0.2738820992254567,0.3109701966709123,-2.747415523650533,0,109,13,1,dws_1/sub_13.csv,4
110,1.3032489,-1.2957381,-0.3817023,0.262485,0.96185124,-0.070100024,-0.99188155,-1.5471419,-2.8353777,0.9071101310479323,-0.8592626239892914,0.6789230125941272,0,110,13,1,dws_1/sub_13.csv,4
111,1.444983,-1.3853271,-0.1684339,0.18232365,0.9831835,-0.023628816,-1.333032,-0.8841238,-0.46926904,-3.5870281897682004,0.3132499465271696,-2.2873475440394238,0,111,13,1,dws_1/sub_13.csv,4
112,1.5983256,-1.4057472,0.001481533,0.16435327,0.9861378,0.0050425828,0.024142042,-0.14214152,-0.71735966,-1.4480977981563738,-8.718023546153853,0.47717551070937586,0,112,13,1,dws_1/sub_13.csv,4
113,1.611442,-1.4318577,0.067205906,0.13822944,0.9906851,0.0052823722,-0.7199278,-1.6674569,0.16826424,1.381809661978297,-12.062585729589705,3.7678258197012355,0,113,13,1,dws_1/sub_13.csv,4
114,1.839978,-1.374865,0.3268677,0.18776701,0.9805677,0.05126521,-0.6955753,1.036437,1.2051704,-1.5114840602509112,12.361502733027935,1.255089176400669,0,114,13,1,dws_1/sub_13.csv,4
115,1.8314402,-1.3425119,0.22022879,0.21874893,0.9742736,0.05911456,0.8812677,1.6459894,0.4653084,4.673493548698262,5.523837214616103,-0.5046910309459287,0,115,13,1,dws_1/sub_13.csv,4
116,1.6300809,-1.3308747,-0.030026078,0.23669295,0.9711491,0.013079971,1.3210192,0.8777418,0.42912406,-1.6448249699499633,-0.6771172120442722,1.6933340659444573,0,116,13,1,dws_1/sub_13.csv,4
117,1.4093668,-1.2691427,-0.34812188,0.29392508,0.95498997,-0.046668768,2.0498593,1.7891431,2.0815954,5.514493447130432,5.031094076621814,-0.44903573830001575,0,117,13,1,dws_1/sub_13.csv,4
118,1.2562609,-1.114227,-0.51811934,0.41864654,0.89752054,-0.13708013,1.4551364,-0.9805268,2.4261775,-0.40464558756684826,7.284709502313191,-1.439300495365507,0,118,13,1,dws_1/sub_13.csv,4
119,1.2368404,-1.076054,-0.53689706,0.44842857,0.87991554,-0.15587346,-0.45222032,1.2136145,-0.7342573,-3.610462812005876,0.012305142817354335,0.6224055968746691,0,119,13,1,dws_1/sub_13.csv,4
120,1.3630129,-1.1772854,-0.4642973,0.37570664,0.9238762,-0.07806438,-1.5347627,0.3323231,-2.552977,2.0759109140513816,0.7696268956531985,-2.6398617713786514,0,120,13,1,dws_1/sub_13.csv,4
121,1.4999005,-1.3328274,-0.27250195,0.23465076,0.971558,-0.017928243,-1.4115965,-1.5090572,-2.6775005,0.19956648529248286,-4.276483825986994,-0.8425968064819354,0,121,13,1,dws_1/sub_13.csv,4
122,1.6886022,-1.4121397,0.016717672,0.15707289,0.9875165,0.019510478,-0.8985017,-2.299394,-0.9533247,-3.414319928634967,-8.727437531119437,-0.039318798196312524,0,122,13,1,dws_1/sub_13.csv,4
123,1.8536263,-1.4499171,0.2936505,0.11570436,0.99281174,0.033490434,-0.29817057,-1.7149229,-0.7339962,-0.4377273366397436,-12.169994406458454,-0.16811883770537037,0,123,13,1,dws_1/sub_13.csv,4
124,1.8336501,-1.4394959,0.3291062,0.126329,0.9910564,0.03308454,-0.07500824,-0.69754153,0.8998163,-2.4675706125138235,-1.771216115750832,2.9683439633394038,0,124,13,1,dws_1/sub_13.csv,4
